p,q,gap_len,w,tau_w,frac_pos,budget,packet
584911,584917,6,584914,12,0.5,571.006464594844,d8_plus
584999,585019,20,585017,4,0.9,1872.3921528152775,d4_semiprime
585049,585061,12,585053,4,0.3333333333333333,1049.0776521717376,d4_semiprime
585131,585149,18,585133,4,0.1111111111111111,1354.5201413176803,d4_semiprime
585283,585289,6,585287,4,0.6666666666666666,464.79501443833624,d4_semiprime
585391,585413,22,585393,4,0.09090909090909091,1726.406755738454,d4_semiprime
585517,585547,30,585518,4,0.03333333333333333,2297.4875423844287,d4_semiprime
585601,585619,18,585602,4,0.05555555555555555,1274.9193184295186,d4_semiprime
585727,585733,6,585731,4,0.6666666666666666,756.9949963986155,d4_semiprime
585791,585799,8,585793,4,0.25,783.5626455209135,d4_semiprime
585877,585881,4,585878,8,0.25,332.0217345469343,d8_plus
585919,585953,34,585929,4,0.29411764705882354,2536.664529766853,d4_semiprime
586067,586073,6,586069,4,0.3333333333333333,318.7486427741021,d4_semiprime
586147,586153,6,586151,4,0.6666666666666666,650.7852569493497,d4_semiprime
586301,586309,8,586303,4,0.25,610.9533326197848,d4_semiprime
586387,586403,16,586393,4,0.375,1128.9486499244238,d4_semiprime
586493,586499,6,586497,8,0.6666666666666666,544.5587593839936,d8_plus
586589,586601,12,586591,4,0.16666666666666666,889.900150240419,d4_semiprime
586679,586693,14,586681,4,0.14285714285714285,1142.2731188009827,d4_semiprime
586801,586811,10,586805,4,0.4,637.5576738384087,d4_semiprime
586897,586903,6,586901,4,0.6666666666666666,292.2174242071642,d4_semiprime
586961,586973,12,586966,4,0.4166666666666667,850.0944117460556,d4_semiprime
587051,587053,2,587052,36,0.5,225.80876757559557,d8_plus
587123,587131,8,587127,4,0.5,677.4327259437022,d4_semiprime
587201,587219,18,587203,4,0.1111111111111111,1647.1089764823255,d4_semiprime
587303,587341,38,587309,4,0.15789473684210525,3599.782828900575,d4_semiprime
587437,587441,4,587438,8,0.25,332.088219482402,d8_plus
587527,587533,6,587531,4,0.6666666666666666,385.2268086544938,d4_semiprime
587599,587603,4,587602,8,0.75,518.0682893318589,d8_plus
587677,587687,10,587679,4,0.2,664.1970734220988,d4_semiprime
587753,587771,18,587757,4,0.2222222222222222,1461.2483692158185,d4_semiprime
587863,587887,24,587869,4,0.25,1740.2397930039267,d4_semiprime
587969,587971,2,587970,48,0.5,305.54191771893335,d8_plus
588043,588061,18,588046,4,0.16666666666666666,1634.0028048610993,d4_semiprime
588131,588151,20,588134,4,0.15,1647.3054269389634,d4_semiprime
588229,588239,10,588233,4,0.4,677.5288786514469,d4_semiprime
588359,588361,2,588360,32,0.5,199.2764142664992,d8_plus
588463,588481,18,588469,4,0.3333333333333333,1527.8078424360547,d4_semiprime
588569,588571,2,588570,32,0.5,199.28176717624476,d8_plus
588673,588683,10,588674,4,0.1,597.8535071108493,d4_semiprime
588779,588811,32,588781,4,0.0625,2564.1657949379155,d4_semiprime
588911,588937,26,588917,4,0.23076923076923078,2205.4848990188766,d4_semiprime
589021,589027,6,589023,6,0.3333333333333333,332.15556880253735,d6
589159,589163,4,589161,4,0.5,465.0258694224256,d4_semiprime
589231,589241,10,589233,8,0.2,730.7620609010619,d8_plus
589331,589349,18,589333,4,0.1111111111111111,1448.2566373568432,d4_semiprime
589471,589481,10,589477,4,0.6,690.9233631219562,d4_semiprime
589591,589601,10,589597,4,0.6,916.8165431042581,d4_semiprime
589711,589717,6,589714,8,0.5,438.48398778428754,d8_plus
589807,589811,4,589809,16,0.5,358.76396232663467,d8_plus
589903,589921,18,589906,4,0.16666666666666666,1634.3906513393867,d4_semiprime
590041,590071,30,590043,4,0.06666666666666667,2405.1235837892223,d4_semiprime
590137,590141,4,590138,12,0.25,305.6266179382271,d8_plus
590263,590267,4,590264,8,0.25,225.9015567489443,d8_plus
590357,590363,6,590361,8,0.6666666666666666,411.9430946759824,d8_plus
590431,590437,6,590434,8,0.5,863.7599895078392,d8_plus
590599,590609,10,590603,8,0.4,903.645215248523,d8_plus
590713,590717,4,590714,4,0.25,305.6490728569897,d4_semiprime
590813,590819,6,590815,4,0.3333333333333333,491.7025659368705,d4_semiprime
590929,590959,30,590939,4,0.3333333333333333,2458.552832778308,d4_semiprime
591067,591079,12,591069,4,0.16666666666666666,1089.755087626092,d4_semiprime
591161,591163,2,591162,48,0.5,305.66644352153725,d8_plus
591287,591289,2,591288,32,0.5,199.3508773100418,d8_plus
591403,591407,4,591406,4,0.75,172.77332566787015,d4_semiprime
591509,591523,14,591511,4,0.14285714285714285,970.202406105631,d4_semiprime
591623,591649,26,591631,4,0.3076923076923077,2379.024908985514,d4_semiprime
591743,591749,6,591746,4,0.5,691.1231856283754,d4_semiprime
591847,591863,16,591853,4,0.375,1541.7577636111225,d4_semiprime
591959,591973,14,591961,4,0.14285714285714285,863.9282100988072,d4_semiprime
592087,592099,12,592091,4,0.3333333333333333,744.3194148029951,d4_semiprime
592217,592219,2,592218,32,0.5,199.37445133986725,d8_plus
592309,592321,12,592313,4,0.3333333333333333,1036.7600921376934,d4_semiprime
592387,592391,4,592390,8,0.75,252.54644355604393,d8_plus
592483,592489,6,592486,4,0.5,571.5596362554452,d4_semiprime
592589,592597,8,592591,4,0.25,1129.8424210188732,d4_semiprime
592649,592661,12,592651,4,0.16666666666666666,957.0503713078612,d4_semiprime
592747,592759,12,592751,4,0.3333333333333333,903.8922652942864,d4_semiprime
592873,592877,4,592874,4,0.25,465.24587707824065,d4_semiprime
592973,592987,14,592978,4,0.35714285714285715,996.9686001683771,d4_semiprime
593071,593081,10,593077,4,0.6,757.7053959367963,d4_semiprime
593171,593179,8,593174,4,0.375,531.7297948195212,d4_semiprime
593233,593251,18,593237,4,0.2222222222222222,1236.2826443599247,d4_semiprime
593321,593323,2,593322,8,0.5,39.8804775968824,d8_plus
593429,593447,18,593431,4,0.1111111111111111,1329.3687685476184,d4_semiprime
593507,593513,6,593509,4,0.3333333333333333,172.8195147075499,d4_semiprime
593603,593627,24,593609,4,0.25,1954.2157599659236,d4_semiprime
593707,593711,4,593709,8,0.5,199.41217205836412,d8_plus
593869,593899,30,593871,4,0.06666666666666667,2552.5329740069815,d4_semiprime
593987,593993,6,593989,6,0.3333333333333333,292.48160257472944,d6
594119,594137,18,594121,4,0.1111111111111111,1568.7924387555663,d4_semiprime
594203,594211,8,594205,8,0.25,784.4039983262405,d8_plus
594299,594311,12,594302,4,0.25,1183.267974354945,d4_semiprime
594401,594403,2,594402,16,0.5,93.06717795982303,d8_plus
594499,594511,12,594502,4,0.25,1356.1394278623172,d4_semiprime
594571,594577,6,594574,8,0.5,452.0504426082043,d8_plus
594679,594697,18,594683,4,0.2222222222222222,1409.3541389403367,d4_semiprime
594793,594821,28,594794,4,0.03571428571428571,2087.471052460472,d4_semiprime
594911,594917,6,594913,4,0.3333333333333333,332.40429332105805,d4_semiprime
594989,595003,14,595001,4,0.8571428571428571,1529.0756489672972,d4_semiprime
595081,595087,6,595082,8,0.16666666666666666,305.81853057373723,d8_plus
595141,595157,16,595147,4,0.375,1010.5392504747991,d4_semiprime
595247,595253,6,595249,8,0.3333333333333333,465.38579179200656,d8_plus
595303,595313,10,595307,4,0.4,784.5132613360166,d4_semiprime
595379,595381,2,595380,24,0.5,146.26650649749976,d8_plus
595523,595547,24,595529,4,0.25,1954.690830897955,d4_semiprime
595687,595703,16,595691,4,0.25,1369.6410153369793,d4_semiprime
595807,595817,10,595811,4,0.4,970.7307541447998,d4_semiprime
595949,595951,2,595950,48,0.5,305.85197714794964,d8_plus
596009,596021,12,596017,4,0.6666666666666666,744.6891907450313,d4_semiprime
596083,596093,10,596086,4,0.3,877.6775337242076,d4_semiprime
596209,596227,18,596213,4,0.2222222222222222,1489.4165820591365,d4_semiprime
596279,596291,12,596283,4,0.3333333333333333,1023.9825162839865,d4_semiprime
596419,596423,4,596422,4,0.75,226.0779184661504,d4_semiprime
596573,596579,6,596577,4,0.6666666666666666,611.7521696424986,d4_semiprime
596653,596663,10,596654,4,0.1,545.2630873277013,d4_semiprime
596741,596749,8,596746,4,0.625,505.3713045564941,d4_semiprime
596839,596851,12,596842,8,0.25,1303.3425327105024,d8_plus
596927,596929,2,596928,28,0.5,172.89417316712496,d8_plus
597031,597049,18,597041,4,0.5555555555555556,1223.5760089690823,d4_semiprime
597137,597169,32,597143,4,0.1875,2713.1863453357096,d4_semiprime
597271,597301,30,597277,4,0.2,2447.228254985584,d4_semiprime
597391,597403,12,597397,4,0.5,1236.9316859202936,d4_semiprime
597451,597473,22,597453,4,0.09090909090909091,1622.6543036394696,d4_semiprime
597577,597581,4,597579,4,0.5,119.70577929141609,d4_semiprime
597659,597671,12,597665,4,0.5,877.8516688452063,d4_semiprime
597761,597767,6,597763,4,0.3333333333333333,372.4266332279378,d4_semiprime
597853,597859,6,597857,4,0.6666666666666666,438.9364682962393,d4_semiprime
597967,597997,30,597971,4,0.13333333333333333,2660.263494105891,d4_semiprime
598093,598099,6,598097,4,0.6666666666666666,438.9496962566819,d4_semiprime
598187,598189,2,598188,24,0.5,146.31826401275856,d8_plus
598333,598363,30,598337,4,0.13333333333333333,2075.100805848877,d4_semiprime
598439,598447,8,598441,4,0.25,678.406397918496,d4_semiprime
598541,598571,30,598543,4,0.06666666666666667,2314.596077544917,d4_semiprime
598681,598687,6,598685,4,0.6666666666666666,465.5871317413561,d4_semiprime
598783,598789,6,598786,4,0.5,465.59306424996396,d4_semiprime
598877,598883,6,598879,8,0.3333333333333333,731.6548419811069,d8_plus
598973,598981,8,598979,4,0.75,891.2996031715365,d4_semiprime
599069,599087,18,599077,4,0.4444444444444444,1509.9070106019576,d4_semiprime
599213,599231,18,599217,4,0.2222222222222222,1237.2148303667268,d4_semiprime
599321,599341,20,599323,4,0.1,1809.2854431275043,d4_semiprime
599407,599413,6,599411,4,0.6666666666666666,492.23700305900616,d4_semiprime
599519,599537,18,599527,4,0.4444444444444444,1569.8598406052927,d4_semiprime
599611,599623,12,599614,4,0.25,984.4994684024878,d4_semiprime
599701,599713,12,599707,4,0.5,665.2098774381678,d4_semiprime
599831,599843,12,599833,4,0.16666666666666666,971.222229184806,d4_semiprime
599939,599941,2,599940,96,0.5,625.3154916723037,d8_plus
600053,600071,18,600055,4,0.1111111111111111,1742.927175684779,d4_semiprime
600203,600217,14,600205,4,0.14285714285714285,1543.3840785834248,d4_semiprime
600269,600283,14,600274,4,0.35714285714285715,1144.2422953160296,d4_semiprime
600337,600359,22,600347,4,0.45454545454545453,1423.6633249667027,d4_semiprime
600421,600433,12,600427,4,0.5,904.7670099376647,d4_semiprime
600529,600557,28,600531,4,0.07142857142857142,2168.8107595176066,d4_semiprime
600659,600673,14,600662,4,0.21428571428571427,1237.4386618602548,d4_semiprime
600791,600823,32,600793,4,0.0625,2528.14538428298,d4_semiprime
600883,600889,6,600884,6,0.16666666666666666,385.8786631592643,d6
600961,600973,12,600962,4,0.08333333333333333,944.7469732052963,d4_semiprime
601043,601061,18,601045,4,0.1111111111111111,1290.7245427086748,d4_semiprime
601189,601193,4,601192,8,0.75,199.60001284686197,d8_plus
601259,601267,8,601261,4,0.25,691.9529066481865,d4_semiprime
601333,601339,6,601334,4,0.16666666666666666,572.1971023748733,d4_semiprime
601451,601457,6,601453,4,0.3333333333333333,345.98472543466266,d4_semiprime
601591,601607,16,601595,4,0.25,1330.7345874066318,d4_semiprime
601747,601751,4,601748,12,0.25,518.9962486773425,d8_plus
601819,601823,4,601820,12,0.25,226.23116406724702,d8_plus
601903,601943,40,601906,4,0.075,3233.8159537659467,d4_semiprime
602039,602047,8,602045,6,0.75,771.8687611247693,d6
602111,602137,26,602113,4,0.07692307692307693,1942.999386307994,d4_semiprime
602221,602227,6,602222,8,0.16666666666666666,545.6437945983727,d8_plus
602297,602309,12,602299,4,0.16666666666666666,1038.0642085473605,d4_semiprime
602377,602383,6,602381,4,0.6666666666666666,292.7901609363172,d4_semiprime
602479,602489,10,602482,4,0.3,665.4407513466243,d4_semiprime
602597,602603,6,602599,4,0.3333333333333333,731.99554291536,d4_semiprime
602689,602711,22,602695,4,0.2727272727272727,1770.1202005506743,d4_semiprime
602773,602779,6,602777,4,0.6666666666666666,519.0627064369792,d4_semiprime
602887,602891,4,602890,8,0.75,545.6889771025766,d8_plus
602977,602983,6,602978,4,0.16666666666666666,545.6952447827217,d4_semiprime
603091,603101,10,603093,4,0.2,944.9980947844604,d4_semiprime
603203,603209,6,603205,4,0.3333333333333333,519.0904946104378,d4_semiprime
603349,603389,40,603353,4,0.1,3207.7780201343053,d4_semiprime
603487,603503,16,603489,4,0.125,931.7346052046747,d4_semiprime
603563,603569,6,603565,4,0.3333333333333333,678.841137827818,d4_semiprime
603679,603689,10,603682,4,0.3,1291.147972351815,d4_semiprime
603781,603791,10,603787,4,0.6,652.2378068644955,d4_semiprime
603853,603859,6,603854,4,0.16666666666666666,678.8656263724104,d4_semiprime
603917,603919,2,603918,24,0.5,146.4231307672222,d8_plus
604001,604007,6,604003,4,0.3333333333333333,439.2740681018071,d4_semiprime
604171,604189,18,604177,4,0.3333333333333333,1464.279113372783,d4_semiprime
604291,604309,18,604297,4,0.3333333333333333,1730.53723987898,d4_semiprime
604361,604369,8,604363,4,0.25,612.3490200135342,d4_semiprime
604477,604481,4,604479,4,0.5,226.30609409580083,d4_semiprime
604603,604609,6,604607,4,0.6666666666666666,812.0522727045433,d4_semiprime
604699,604711,12,604703,4,0.3333333333333333,918.5623093580267,d4_semiprime
604787,604801,14,604793,4,0.42857142857142855,2036.8351378455934,d4_semiprime
604861,604867,6,604862,8,0.16666666666666666,359.4444874890055,d8_plus
604973,604997,24,604983,4,0.4166666666666667,2143.3869617780874,d4_semiprime
605069,605071,2,605070,56,0.5,359.45368468558115,d8_plus
605177,605191,14,605179,4,0.14285714285714285,1038.43636922577,d4_semiprime
605261,605309,48,605263,4,0.041666666666666664,4040.6324697726914,d4_semiprime
605401,605411,10,605405,4,0.4,812.1329231580465,d4_semiprime
605509,605531,22,605513,4,0.18181818181818182,1957.1350491559701,d4_semiprime
605599,605603,4,605602,4,0.75,266.27950622711916,d4_semiprime
605687,605707,20,605695,4,0.4,1744.151700034823,d4_semiprime
605861,605867,6,605863,8,0.3333333333333333,572.5196519447982,d8_plus
605933,605947,14,605937,4,0.2857142857142857,905.388273576827,d4_semiprime
606031,606037,6,606035,8,0.6666666666666666,545.9023081808297,d8_plus
606091,606113,22,606093,4,0.09090909090909091,2050.4797395219443,d4_semiprime
606247,606251,4,606248,8,0.25,252.98588855908974,d8_plus
606379,606383,4,606381,4,0.5,119.83737072502316,d4_semiprime
606497,606503,6,606499,8,0.3333333333333333,412.77925363306707,d8_plus
606587,606589,2,606588,12,0.5,66.57802545823637,d8_plus
606721,606731,10,606722,4,0.1,692.4233693418736,d4_semiprime
606829,606833,4,606831,4,0.5,359.5321713210927,d4_semiprime
606919,606943,24,606926,4,0.2916666666666667,1704.4699037985063,d4_semiprime
607003,607007,4,607006,8,0.75,412.8050582295634,d8_plus
607091,607093,2,607092,12,0.5,66.58217811815473,d8_plus
607151,607153,2,607152,80,0.5,519.3448435716618,d8_plus
607249,607253,4,607252,6,0.75,266.33392846465097,d6
607331,607337,6,607333,4,0.3333333333333333,705.7921679786676,d4_semiprime
607423,607471,48,607426,4,0.0625,3981.788839497698,d4_semiprime
607619,607627,8,607621,8,0.25,945.528802318463,d8_plus
607723,607727,4,607726,16,0.75,546.016571541035,d8_plus
607837,607843,6,607839,4,0.3333333333333333,492.753671250847,d4_semiprime
607933,607939,6,607934,8,0.16666666666666666,519.3951707977037,d8_plus
608029,608033,4,608031,6,0.5,186.45173276154654,d6
608131,608147,16,608134,4,0.1875,1185.3161783665803,d4_semiprime
608273,608297,24,608287,4,0.5833333333333334,2037.7148455894526,d4_semiprime
608369,608371,2,608370,32,0.5,199.7780779273023,d8_plus
608429,608431,2,608430,32,0.5,199.77955721724433,d8_plus
608521,608527,6,608523,4,0.3333333333333333,492.7953298191708,d4_semiprime
608653,608659,6,608657,4,0.6666666666666666,306.3372059711667,d4_semiprime
608749,608759,10,608753,4,0.4,652.6391949816448,d4_semiprime
608857,608863,6,608858,4,0.16666666666666666,239.7481903609404,d4_semiprime
608947,608953,6,608951,4,0.6666666666666666,386.2652518038696,d4_semiprime
609067,609071,4,609069,4,0.5,346.3118923387508,d4_semiprime
609163,609173,10,609171,4,0.8,852.4703203276928,d4_semiprime
609233,609241,8,609239,4,0.75,626.0382470592791,d4_semiprime
609313,609337,24,609317,4,0.16666666666666666,2197.8185636026915,d4_semiprime
609403,609407,4,609405,8,0.5,306.36549846613036,d8_plus
609509,609517,8,609514,4,0.625,532.8165779673844,d4_semiprime
609599,609601,2,609600,84,0.5,546.1428896175375,d8_plus
609683,609701,18,609685,4,0.1111111111111111,1918.1823333819993,d4_semiprime
609781,609803,22,609787,4,0.2727272727272727,1558.542107982253,d4_semiprime
609911,609913,2,609912,48,0.5,306.38460915929494,d8_plus
610031,610063,32,610034,4,0.09375,3050.5756364266927,d4_semiprime
610199,610217,18,610201,4,0.1111111111111111,1798.4094125700076,d4_semiprime
610301,610327,26,610303,4,0.07692307692307693,2038.2244742681776,d4_semiprime
610439,610447,8,610441,4,0.25,546.1995024167151,d4_semiprime
610553,610559,6,610556,6,0.5,346.3752511553702,d6
610639,610651,12,610647,4,0.6666666666666666,1292.2604101991944,d4_semiprime
610733,610739,6,610735,4,0.3333333333333333,466.2846957682416,d4_semiprime
610817,610823,6,610819,4,0.3333333333333333,426.321802134773,d4_semiprime
610877,610879,2,610878,32,0.5,199.839788183231,d8_plus
610969,610993,24,610971,4,0.08333333333333333,2038.3914627260506,d4_semiprime
611081,611101,20,611089,4,0.4,2025.096782276884,d4_semiprime
611207,611213,6,611209,4,0.3333333333333333,546.2509950018803,d4_semiprime
611323,611333,10,611326,4,0.3,1105.8411232403994,d4_semiprime
611453,611459,6,611458,8,0.8333333333333334,519.6203197314761,d8_plus
611551,611557,6,611553,8,0.3333333333333333,626.216697054412,d8_plus
611671,611693,22,611678,4,0.3181818181818182,1718.7919368757412,d4_semiprime
611827,611833,6,611831,4,0.6666666666666666,759.4800339253344,d4_semiprime
611921,611927,6,611924,6,0.5,346.4334737871568,d6
611977,611993,16,611981,4,0.25,1159.228295273075,d4_semiprime
612049,612061,12,612057,4,0.6666666666666666,799.4746652092824,d4_semiprime
612133,612137,4,612134,8,0.25,386.41655524020354,d8_plus
612223,612229,6,612226,8,0.5,466.36998710293153,d8_plus
612331,612341,10,612334,4,0.3,679.5768677506865,d4_semiprime
612407,612439,32,612411,4,0.125,2678.3602055790575,d4_semiprime
612611,612613,2,612612,144,0.5,946.1095813897558,d8_plus
612713,612719,6,612718,4,0.8333333333333334,359.79271434696744,d4_semiprime
612809,612811,2,612810,48,0.5,306.4936349637043,d8_plus
612877,612889,12,612881,4,0.3333333333333333,919.4891010713258,d4_semiprime
613007,613009,2,613008,100,0.5,652.9805300048034,d8_plus
613153,613163,10,613154,4,0.1,759.603555084344,d4_semiprime
613219,613229,10,613221,8,0.2,972.8335277191625,d8_plus
613279,613289,10,613281,4,0.2,759.6152409202545,d4_semiprime
613421,613427,6,613423,8,0.3333333333333333,413.1311385156451,d8_plus
613471,613493,22,613478,4,0.3181818181818182,1692.517022553299,d4_semiprime
613577,613597,20,613579,4,0.1,1519.2866133057653,d4_semiprime
613667,613673,6,613671,4,0.6666666666666666,386.4891492020195,d4_semiprime
613807,613813,6,613810,8,0.5,399.8231888061209,d8_plus
613889,613903,14,613891,4,0.14285714285714285,1292.775237735991,d4_semiprime
