a,square,endpoint_offsets,component_word,s4,slack_4a,slack_2a,utilization_4a,utilization_2a,half_wall_status,fixed_256_status,a_mod_30
81931,6712688761,28|30|52|60,28|2|22|8,60,327664,163802,0.000183080885,0.00036616177,pass,pass,1
81937,6713671969,4|12|34|60,4|8|22|26,60,327688,163814,0.000183067479,0.000366134957,pass,pass,7
81943,6714655249,12|52|64|84,12|40|12|20,84,327688,163802,0.000256275704,0.000512551408,pass,pass,13
81953,6716294209,22|60|108|118,22|38|48|10,118,327694,163788,0.000359962417,0.000719924835,pass,pass,23
81967,6718589089,10|28|64|112,10|18|36|48,112,327756,163822,0.000341600888,0.000683201776,pass,pass,7
81971,6719244841,18|78|96|112,18|60|18|16,112,327772,163830,0.000341584219,0.000683168438,pass,pass,11
81973,6719572729,4|34|42|52,4|30|8|10,52,327840,163894,0.000158588804,0.000317177607,pass,pass,13
82003,6724492009,4|30|34|48,4|26|4|14,48,327964,163958,0.00014633611,0.000292672219,pass,pass,13
82007,6725148049,12|22|58|60,12|10|36|2,60,327968,163954,0.000182911215,0.00036582243,pass,pass,17
82009,6725476081,36|60|102|120,36|24|42|18,120,327916,163898,0.000365813508,0.000731627017,pass,pass,19
82013,6726132169,58|70|72|84,58|12|2|12,84,327968,163942,0.000256056967,0.000512113933,pass,pass,23
82021,6727444441,46|48|102|190,46|2|54|88,190,327894,163852,0.000579119981,0.001158239963,pass,pass,1
82031,6729084961,22|60|76|102,22|38|16|26,102,328022,163960,0.00031085809,0.00062171618,pass,pass,11
82037,6730069369,88|114|130|154,88|26|16|24,154,327994,163920,0.000469300438,0.000938600875,pass,pass,17
82039,6730397521,30|40|66|96,30|10|26|30,96,328060,163982,0.00029254379,0.00058508758,pass,pass,19
82051,6732366601,22|42|76|162,22|20|34|86,162,328042,163940,0.000493595447,0.000987190893,pass,pass,1
82067,6734992489,64|84|108|130,64|20|24|22,130,328138,164004,0.000396017888,0.000792035776,pass,pass,17
82073,6735977329,4|22|30|90,4|18|8|60,90,328202,164056,0.000274146187,0.000548292374,pass,pass,23
82129,6745172641,6|22|48|60,6|16|26|12,60,328456,164198,0.000182639506,0.000365279012,pass,pass,19
82139,6746815321,120|130|136|138,120|10|6|2,138,328418,164140,0.000420019723,0.000840039445,pass,pass,29
82141,6747143881,18|52|58|88,18|34|6|30,88,328476,164194,0.000267832142,0.000535664285,pass,pass,1
82153,6749115409,40|54|58|88,40|14|4|30,88,328524,164218,0.00026779302,0.000535586041,pass,pass,13
82163,6750758569,24|58|88|90,24|34|30|2,90,328562,164236,0.000273845892,0.000547691783,pass,pass,23
82171,6752073241,16|18|40|42,16|2|22|2,42,328642,164300,0.000127782308,0.000255564615,pass,pass,1
82183,6754045489,22|48|118|144,22|26|70|26,144,328588,164222,0.000438046798,0.000876093596,pass,pass,13
82189,6755031721,12|22|36|40,12|10|14|4,40,328716,164338,0.000121670783,0.000243341566,pass,pass,19
82193,6755689249,24|58|100|108,24|34|42|8,108,328664,164278,0.000328495127,0.000656990255,pass,pass,23
82207,6757990849,4|12|54|58,4|8|42|4,58,328770,164356,0.000176384006,0.000352768012,pass,pass,7
82217,6759635089,12|34|58|72,12|22|24|14,72,328796,164362,0.000218932824,0.000437865648,pass,pass,17
82219,6759963961,46|48|58|66,46|2|10|8,66,328810,164372,0.00020068354,0.000401367081,pass,pass,19
82223,6760621729,10|64|82|102,10|54|18|20,102,328790,164344,0.000310132201,0.000620264403,pass,pass,23
82231,6761937361,12|40|60|82,12|28|20|22,82,328842,164380,0.00024929771,0.00049859542,pass,pass,1
82237,6762924169,18|58|82|130,18|40|24|48,130,328818,164344,0.000395199241,0.000790398482,pass,pass,7
82241,6763582081,18|70|130|132,18|52|60|2,132,328832,164350,0.000401259712,0.000802519425,pass,pass,11
82261,6766872121,6|16|36|58,6|10|20|22,58,328986,164464,0.000176268219,0.000352536439,pass,pass,1
82267,6767859289,24|60|72|100,24|36|12|28,100,328968,164434,0.000303888558,0.000607777116,pass,pass,7
82279,6769833841,40|72|78|112,40|32|6|34,112,329004,164446,0.000340305546,0.000680611092,pass,pass,19
82301,6773454601,30|36|58|70,30|6|22|12,70,329134,164532,0.000212634111,0.000425268223,pass,pass,11
82307,6774442249,24|28|40|54,24|4|12|14,54,329174,164560,0.000164020071,0.000328040142,pass,pass,17
82339,6779710921,12|16|36|70,12|4|20|34,70,329286,164608,0.000212535979,0.000425071959,pass,pass,19
82349,6781357801,12|18|30|36,12|6|12|6,36,329360,164662,0.000109290945,0.000218581889,pass,pass,29
82351,6781687201,18|22|48|72,18|4|26|24,72,329332,164630,0.000218576581,0.000437153161,pass,pass,1
82361,6783334321,10|30|46|142,10|20|16|96,142,329302,164580,0.000431029249,0.000862058499,pass,pass,11
82373,6785311129,18|24|48|60,18|6|24|12,60,329432,164686,0.000182098503,0.000364197006,pass,pass,23
82387,6787617769,70|88|100|102,70|18|12|2,102,329446,164672,0.000309514851,0.000619029701,pass,pass,7
82393,6788606449,34|48|58|70,34|14|10|12,70,329502,164716,0.000212396684,0.000424793368,pass,pass,13
82421,6793221241,28|30|52|58,28|2|22|6,58,329626,164784,0.000175926038,0.000351852077,pass,pass,11
82457,6799156849,4|52|58|60,4|48|6|2,60,329768,164854,0.000181912997,0.000363825994,pass,pass,17
82463,6800146369,24|30|60|64,24|6|30|4,64,329788,164862,0.000194026412,0.000388052824,pass,pass,23
82469,6801135961,16|42|46|48,16|26|4|2,48,329828,164890,0.000145509222,0.000291018443,pass,pass,29
82471,6801465841,16|42|46|76,16|26|4|30,76,329808,164866,0.000230384014,0.000460768028,pass,pass,1
82483,6803445289,4|28|34|78,4|24|6|44,78,329854,164888,0.000236412352,0.000472824703,pass,pass,13
82487,6804105169,30|52|54|72,30|22|2|18,72,329876,164902,0.000218216204,0.000436432408,pass,pass,17
82493,6805095049,48|82|90|102,48|34|8|12,102,329870,164884,0.000309117137,0.000618234274,pass,pass,23
82499,6806085001,16|58|70|78,16|42|12|8,78,329918,164920,0.000236366501,0.000472733003,pass,pass,29
82507,6807405049,4|12|34|42,4|8|22|8,42,329986,164972,0.000127261929,0.000254523859,pass,pass,7
82529,6811035841,16|82|108|156,16|66|26|48,156,329960,164902,0.00047256116,0.000945122321,pass,pass,29
82531,6811365961,28|36|88|96,28|8|52|8,96,330028,164966,0.000290799821,0.000581599641,pass,pass,1
82549,6814337401,28|100|102|106,28|72|2|4,106,330090,164992,0.000321021454,0.000642042908,pass,pass,19
82559,6815988481,18|58|112|168,18|40|54|56,168,330068,164950,0.000508727092,0.001017454184,pass,pass,29
82561,6816318721,58|66|102|132,58|8|36|30,132,330112,164990,0.000399704461,0.000799408922,pass,pass,1
82567,6817309489,18|28|48|58,18|10|20|10,58,330210,165076,0.000175614955,0.00035122991,pass,pass,7
82571,6817970041,12|18|28|46,12|6|10|18,46,330238,165096,0.000139274079,0.000278548159,pass,pass,11
82591,6821273281,6|12|18|36,6|6|6|18,36,330328,165146,0.000108970711,0.000217941422,pass,pass,1
82601,6822925201,36|46|60|70,36|10|14|10,70,330334,165132,0.000211861842,0.000423723684,pass,pass,11
82609,6824246881,18|90|106|126,18|72|16|20,126,330310,165092,0.000381314385,0.000762628769,pass,pass,19
82613,6824907769,40|42|64|102,40|2|22|38,102,330350,165124,0.000308668127,0.000617336255,pass,pass,23
82619,6825899161,30|48|82|102,30|18|34|20,102,330374,165136,0.000308645711,0.000617291422,pass,pass,29
82633,6828212689,12|28|42|82,12|16|14|40,82,330450,165184,0.000248084906,0.000496169811,pass,pass,13
82651,6831187801,78|232|256|312,78|154|24|56,312,330292,164990,0.000943727239,0.001887454477,pass,fail,1
82657,6832179649,12|58|64|78,12|46|6|14,78,330550,165236,0.000235914684,0.000471829367,pass,pass,7
82699,6839124601,36|60|82|102,36|24|22|20,102,330694,165296,0.000308347138,0.000616694277,pass,pass,19
82721,6842763841,30|90|202|216,30|60|112|14,216,330668,165226,0.000652796751,0.001305593501,pass,pass,11
82723,6843094729,4|22|42|100,4|18|20|58,100,330792,165346,0.000302213411,0.000604426822,pass,pass,13
82727,6843756529,58|64|108|112,58|6|44|4,112,330796,165342,0.000338462654,0.000676925309,pass,pass,17
82729,6844087441,6|16|46|72,6|10|30|26,72,330844,165386,0.000217577875,0.000435155749,pass,pass,19
82757,6848721049,22|58|102|112,22|36|44|10,112,330916,165402,0.000338339959,0.000676679918,pass,pass,17
82759,6849052081,18|22|36|40,18|4|14|4,40,330996,165478,0.00012083278,0.000241665559,pass,pass,19
82763,6849714169,30|58|60|64,30|28|2|4,64,330988,165462,0.000193323103,0.000386646207,pass,pass,23
82781,6852693961,12|66|88|142,12|54|22|54,142,330982,165420,0.000428842367,0.000857684734,pass,pass,11
82787,6853687369,34|58|64|78,34|24|6|14,78,331070,165496,0.000235544228,0.000471088456,pass,pass,17
82793,6854680849,18|24|48|84,18|6|24|36,84,331088,165502,0.000253644632,0.000507289264,pass,pass,23
82799,6855674401,28|70|78|118,28|42|8|40,118,331078,165480,0.000356284496,0.000712568992,pass,pass,29
82811,6857661721,16|30|36|72,16|14|6|36,72,331172,165550,0.000217362428,0.000434724855,pass,pass,11
82813,6857992969,64|70|72|78,64|6|2|6,78,331174,165548,0.000235470276,0.000470940553,pass,pass,13
82837,6861968569,22|24|40|78,22|2|16|38,78,331270,165596,0.000235402055,0.000470804109,pass,pass,7
82847,6863625409,12|18|40|72,12|6|22|32,72,331316,165622,0.000217267976,0.000434535952,pass,pass,17
82883,6869591689,24|30|42|52,24|6|12|10,52,331480,165714,0.000156847604,0.000313695209,pass,pass,23
82889,6870586321,40|48|70|120,40|8|22|50,120,331436,165658,0.00036192981,0.000723859619,pass,pass,29
82891,6870917881,36|76|88|90,36|40|12|2,90,331474,165692,0.000271440808,0.000542881616,pass,pass,1
82903,6872907409,58|84|162|208,58|26|78|46,208,331404,165598,0.000627239063,0.001254478125,pass,pass,13
82913,6874565569,28|60|100|190,28|32|40|90,190,331462,165636,0.000572889655,0.001145779311,pass,pass,23
82939,6878877721,16|30|36|46,16|14|6|10,46,331710,165832,0.000138656121,0.000277312242,pass,pass,19
82963,6882859369,18|28|58|70,18|10|30|12,70,331782,165856,0.000210937406,0.000421874812,pass,pass,13
82981,6885846361,132|142|148|160,132|10|6|12,160,331764,165802,0.000482038057,0.000964076114,pass,pass,1
82997,6888502009,30|48|88|90,30|18|40|2,90,331898,165904,0.000271094136,0.000542188272,pass,pass,17
83003,6889498009,58|60|130|154,58|2|70|24,154,331858,165852,0.000463838656,0.000927677313,pass,pass,23
83009,6890494081,16|18|28|58,16|2|10|30,58,331978,165960,0.000174679854,0.000349359708,pass,pass,29
83023,6892818529,4|10|24|102,4|6|14|78,102,331990,165944,0.000307143804,0.000614287607,pass,pass,13
83047,6896804209,18|28|42|52,18|10|14|10,52,332136,166042,0.000156537864,0.000313075728,pass,pass,7
83059,6898797481,6|58|60|66,6|52|2|6,66,332170,166052,0.000198653969,0.000397307938,pass,pass,19
83063,6899461969,4|54|60|78,4|50|6|18,78,332174,166048,0.000234761567,0.000469523133,pass,pass,23
83071,6900791041,42|60|82|148,42|18|22|66,148,332136,165994,0.000445402126,0.000890804252,pass,pass,1
83077,6901787929,18|28|54|70,18|10|26|16,70,332238,166084,0.000210647953,0.000421295906,pass,pass,7
83089,6903781921,28|58|60|66,28|30|2|6,66,332290,166112,0.000198582243,0.000397164486,pass,pass,19
83093,6904446649,22|34|58|70,22|12|24|12,70,332302,166116,0.000210607392,0.000421214783,pass,pass,23
83101,6905776201,16|90|132|142,16|74|42|10,142,332262,166060,0.000427191009,0.000854382017,pass,pass,1
83117,6908435689,22|24|30|70,22|2|6|40,70,332398,166164,0.000210546579,0.000421093158,pass,pass,17
83137,6911760769,4|12|30|42,4|8|18|12,42,332506,166232,0.000126297557,0.000252595114,pass,pass,7
83177,6918413329,42|90|100|168,42|48|10|68,168,332540,166186,0.000504947281,0.001009894562,pass,pass,17
83203,6922739209,24|58|70|88,24|34|12|18,88,332724,166318,0.000264413543,0.000528827086,pass,pass,13
83207,6923404849,28|34|48|54,28|6|14|6,54,332774,166360,0.000162245965,0.00032449193,pass,pass,17
83219,6925401961,10|36|60|70,10|26|24|10,70,332806,166368,0.000210288516,0.000420577032,pass,pass,29
83221,6925734841,12|28|48|60,12|16|20|12,60,332824,166382,0.000180242968,0.000360485935,pass,pass,1
83227,6926733529,4|58|72|108,4|54|14|36,108,332800,166346,0.000324413952,0.000648827904,pass,pass,7
83231,6927399361,18|60|70|78,18|42|10|8,78,332846,166384,0.000234287705,0.000468575411,pass,pass,11
83233,6927732289,130|132|144|174,130|2|12|30,174,332758,166292,0.000522629246,0.001045258491,pass,pass,13
83243,6929397049,40|54|112|124,40|14|58|12,124,332848,166362,0.000372403686,0.000744807371,pass,pass,23
83257,6931728049,10|52|100|114,10|42|48|14,114,332914,166400,0.000342313559,0.000684627118,pass,pass,7
83267,6933393289,4|18|120|130,4|14|102|10,130,332938,166404,0.000390310687,0.000780621375,pass,pass,17
83269,6933726361,30|108|150|156,30|78|42|6,156,332920,166382,0.000468361575,0.00093672315,pass,pass,19
83273,6934392529,10|52|64|82,10|42|12|18,82,333010,166464,0.000246178233,0.000492356466,pass,pass,23
83299,6938723401,12|46|70|100,12|34|24|30,100,333096,166498,0.000300123651,0.000600247302,pass,pass,19
83311,6940722721,10|48|78|88,10|38|30|10,88,333156,166534,0.000264070771,0.000528141542,pass,pass,1
83339,6945388921,48|58|66|72,48|10|8|6,72,333284,166606,0.000215985313,0.000431970626,pass,pass,29
83341,6945722281,42|66|72|78,42|24|6|6,78,333286,166604,0.000233978474,0.000467956948,pass,pass,1
83357,6948389449,4|40|42|52,4|36|2|10,52,333376,166662,0.000155955709,0.000311911417,pass,pass,17
83383,6952724689,18|40|60|72,18|22|20|12,72,333460,166694,0.000215871341,0.000431742681,pass,pass,13
83389,6953725321,6|46|60|78,6|40|14|18,78,333478,166700,0.000233843792,0.000467687585,pass,pass,19
83399,6955393201,28|30|52|78,28|2|22|26,78,333518,166720,0.000233815753,0.000467631506,pass,pass,29
83401,6955726801,6|18|46|58,6|12|28|12,58,333546,166744,0.000173858827,0.000347717653,pass,pass,1
83407,6956727649,18|42|58|82,18|24|16|24,82,333546,166732,0.000245782728,0.000491565456,pass,pass,7
83417,6958395889,22|42|70|102,22|20|28|32,102,333566,166732,0.000305693084,0.000611386168,pass,pass,17
83423,6959396929,28|30|64|72,28|2|34|8,72,333620,166774,0.000215767834,0.000431535668,pass,pass,23
83431,6960731761,22|36|42|46,22|14|6|4,46,333678,166816,0.000137838453,0.000275676907,pass,pass,1
83437,6961732969,24|58|60|90,24|34|2|30,90,333658,166784,0.000269664537,0.000539329075,pass,pass,7
83443,6962734249,4|42|58|72,4|38|16|14,72,333700,166814,0.000215716118,0.000431432235,pass,pass,13
83449,6963735601,12|42|88|96,12|30|46|8,96,333700,166802,0.00028760081,0.00057520162,pass,pass,19
83459,6965404681,6|30|36|46,6|24|6|10,46,333790,166872,0.000137792209,0.000275584419,pass,pass,29
83471,6967407841,52|66|120|130,52|14|54|10,130,333754,166812,0.000389356783,0.000778713565,pass,pass,11
83477,6968409529,82|118|124|132,82|36|6|8,132,333776,166822,0.000395318471,0.000790636942,pass,pass,17
83497,6971749009,30|40|54|102,30|10|14|48,102,333886,166892,0.000305400194,0.000610800388,pass,pass,7
83537,6978430369,42|58|72|138,42|16|14|66,138,334010,166936,0.000412990651,0.000825981302,pass,pass,17
83557,6981772249,34|48|90|100,34|14|42|10,100,334128,167014,0.000299196955,0.000598393911,pass,pass,7
83561,6982440721,48|58|70|76,48|10|12|6,76,334168,167046,0.000227378801,0.000454757602,pass,pass,11
83563,6982774969,58|60|70|108,58|2|10|38,108,334144,167018,0.00032310951,0.00064621902,pass,pass,13
83579,6985449241,16|18|42|82,16|2|24|40,82,334234,167076,0.000245276924,0.000490553847,pass,pass,29
83591,6987455281,16|22|36|46,16|6|14|10,46,334318,167136,0.000137574619,0.000275149239,pass,pass,11
83597,6988458409,22|30|34|52,22|8|4|18,52,334336,167142,0.000155507973,0.000311015946,pass,pass,17
83609,6990464881,10|70|148|192,10|60|78|44,192,334244,167026,0.000574100874,0.001148201749,pass,pass,29
83617,6991802689,54|58|60|70,54|4|2|10,70,334398,167164,0.000209287585,0.00041857517,pass,pass,7
83621,6992471641,16|28|46|58,16|12|18|12,58,334426,167184,0.000173401418,0.000346802837,pass,pass,11
83639,6995482321,10|22|36|48,10|12|14|12,48,334508,167230,0.000143473738,0.000286947477,pass,pass,29
83641,6995816881,18|30|42|96,18|12|12|54,96,334468,167186,0.000286940615,0.00057388123,pass,pass,1
83653,6997824409,34|72|78|90,34|38|6|12,90,334522,167216,0.000268968238,0.000537936476,pass,pass,13
83663,6999497569,10|18|28|30,10|8|10|2,30,334622,167296,8.9645363e-05,0.000179290726,pass,pass,23
83689,7003848721,42|88|106|108,42|46|18|2,108,334648,167270,0.000322623045,0.00064524609,pass,pass,19
83701,7005857401,6|12|60|100,6|6|48|40,100,334704,167302,0.000298682214,0.000597364428,pass,pass,1
83717,7008536089,64|90|112|118,64|26|22|6,118,334750,167316,0.000352377653,0.000704755307,pass,pass,17
83719,7008870961,10|58|120|190,10|48|62|70,190,334686,167248,0.000567374192,0.001134748384,pass,pass,19
83737,7011885169,18|48|58|78,18|30|10|20,78,334870,167396,0.000232871968,0.000465743936,pass,pass,7
83761,7015905121,12|18|40|42,12|6|22|2,42,335002,167480,0.00012535667,0.000250713339,pass,pass,1
83773,7017915529,4|18|58|70,4|14|40|12,70,335022,167476,0.000208897855,0.00041779571,pass,pass,13
83777,7018585729,18|22|52|102,18|4|30|50,102,335006,167452,0.000304379484,0.000608758967,pass,pass,17
83791,7020931681,12|40|60|70,12|28|20|10,70,335094,167512,0.000208852979,0.000417705959,pass,pass,1
83813,7024618969,4|18|30|40,4|14|12|10,40,335212,167586,0.000119313233,0.000238626466,pass,pass,23
83833,7027971889,28|52|58|60,28|24|6|2,60,335272,167606,0.000178927153,0.000357854306,pass,pass,13
83843,7029648649,4|34|48|52,4|30|14|4,52,335320,167634,0.000155051704,0.000310103408,pass,pass,23
83857,7031996449,4|10|78|100,4|6|68|22,100,335328,167614,0.000298126573,0.000596253145,pass,pass,7
83869,7034009161,6|46|58|70,6|40|12|12,70,335406,167668,0.000208658742,0.000417317483,pass,pass,19
83873,7034680129,52|54|58|78,52|2|4|20,78,335414,167668,0.000232494366,0.000464988733,pass,pass,23
83891,7037699881,60|66|76|88,60|6|10|12,88,335476,167694,0.000262245056,0.000524490112,pass,pass,11
83903,7039713409,84|88|112|144,84|4|24|32,144,335468,167662,0.000429066899,0.000858133797,pass,pass,23
83911,7041055921,18|78|82|96,18|60|4|14,96,335548,167726,0.000286017328,0.000572034656,pass,pass,1
83921,7042734241,48|58|118|126,48|10|60|8,126,335558,167716,0.000375353011,0.000750706021,pass,pass,11
83933,7044748489,28|30|42|48,28|2|12|6,48,335684,167818,0.000142971179,0.000285942359,pass,pass,23
83939,7045755721,6|42|58|72,6|36|16|14,72,335684,167806,0.00021444144,0.000428882879,pass,pass,29
83969,7050792961,10|90|102|108,10|80|12|6,108,335768,167830,0.000321547238,0.000643094475,pass,pass,29
83983,7053144289,24|34|78|88,24|10|44|10,88,335844,167878,0.000261957777,0.000523915554,pass,pass,13
83987,7053816169,24|54|114|124,24|30|60|10,124,335824,167850,0.000369104742,0.000738209485,pass,pass,17
84011,7057848121,22|52|90|142,22|30|38|52,142,335902,167880,0.000422563712,0.000845127424,pass,pass,11
84017,7058856289,4|60|90|102,4|56|30|12,102,335966,167932,0.000303510004,0.000607020008,pass,pass,17
84047,7063898209,40|54|60|64,40|14|6|4,64,336124,168030,0.000190369674,0.000380739348,pass,pass,17
84053,7064906809,30|34|102|108,30|4|68|6,108,336104,167998,0.000321225893,0.000642451786,pass,pass,23
84059,7065915481,22|58|76|78,22|36|18|2,78,336158,168040,0.000231979919,0.000463959838,pass,pass,29
84061,7066251721,36|48|58|78,36|12|10|20,78,336166,168044,0.0002319744,0.000463948799,pass,pass,1
84067,7067260489,48|70|160|198,48|22|90|38,198,336070,167936,0.000588816063,0.001177632127,pass,pass,7
84089,7070959921,12|48|60|88,12|36|12|28,88,336268,168090,0.000261627561,0.000523255123,pass,pass,29
84121,7076342641,30|40|78|148,30|10|38|70,148,336336,168094,0.000439842608,0.000879685215,pass,pass,1
84127,7077352129,12|18|24|52,12|6|6|28,52,336456,168202,0.000154528273,0.000309056545,pass,pass,7
84131,7078025161,48|58|70|88,48|10|12|18,88,336436,168174,0.000261496951,0.000522993902,pass,pass,11
