scale,q,q_mod30,candidate,candidate_mod30,status,endpoint_class,tau_candidate,endpoint_family,factor_signature,false_exclusion,unresolved_composite,least_factor,cofactor,first_remainder_family,second_factor,second_remainder,second_remainder_family,third_factor,third_remainder,third_remainder_family,grammar_terminal,terminal_family,grammar_accounted
1000000000000000000,999999999999673979,29,999999999999673981,1,excluded,composite_obstruction,72,multi_prime_family,7^2*11^2*79*647*3299796653,False,False,7,142857142857096283,multi_prime_family,7,20408163265299469,multi_prime_family,11,1855287569572679,multi_prime_family,,multi_prime_family,False
1000000000000000000,999999999999668897,17,999999999999668899,19,excluded,composite_obstruction,32,multi_prime_family,7*11^3*365641*293541167,False,False,7,142857142857095557,multi_prime_family,11,12987012987008687,multi_prime_family,11,1180637544273517,multi_prime_family,,multi_prime_family,False
1000000000000000000,999999999999668099,29,999999999999668101,1,excluded,composite_obstruction,96,multi_prime_family,7^2*23*139*499*1279*10002077,False,False,7,142857142857095443,multi_prime_family,7,20408163265299349,multi_prime_family,23,887311446317363,multi_prime_family,,multi_prime_family,False
1000000000000000000,999999999999662219,29,999999999999662221,1,excluded,composite_obstruction,32,multi_prime_family,7^3*2659*291443*3762131,False,False,7,142857142857094603,multi_prime_family,7,20408163265299229,multi_prime_family,7,2915451895042747,multi_prime_family,,multi_prime_family,False
1000000000000000000,999999999999661061,11,999999999999661063,13,excluded,composite_obstruction,128,multi_prime_family,13*23*89*271*307*5471*82559,False,False,13,76923076923050851,multi_prime_family,23,3344481605350037,multi_prime_family,89,37578445003933,multi_prime_family,,multi_prime_family,False
1000000000000000000,999999999999659459,29,999999999999659461,1,excluded,composite_obstruction,48,multi_prime_family,11^2*89*619*4651*32254301,False,False,11,90909090909059951,multi_prime_family,11,8264462809914541,multi_prime_family,89,92859132695669,multi_prime_family,,multi_prime_family,False
1000000000000000000,999999999999653651,11,999999999999653653,13,excluded,composite_obstruction,96,multi_prime_family,7*11^2*13*71*1993*641811641,False,False,7,142857142857093379,multi_prime_family,11,12987012987008489,multi_prime_family,11,1180637544273499,multi_prime_family,,multi_prime_family,False
1000000000000000000,999999999999652979,29,999999999999652981,1,excluded,composite_obstruction,64,multi_prime_family,7*17*29*1163*3347*74442271,False,False,7,142857142857093283,multi_prime_family,17,8403361344534899,multi_prime_family,29,289771080846031,multi_prime_family,,multi_prime_family,False
1000000000000000000,999999999999647177,17,999999999999647179,19,excluded,composite_obstruction,64,multi_prime_family,13*41*89*2689*14437*543019,False,False,13,76923076923049783,multi_prime_family,41,1876172607879263,multi_prime_family,89,21080591099767,multi_prime_family,,multi_prime_family,False
1000000000000000000,999999999999646787,17,999999999999646789,19,excluded,composite_obstruction,64,multi_prime_family,11*13*19*5237*93901*748441,False,False,11,90909090909058799,multi_prime_family,13,6993006993004523,multi_prime_family,19,368052999631817,multi_prime_family,,multi_prime_family,False
1000000000000000000,999999999999646739,29,999999999999646741,1,excluded,composite_obstruction,64,multi_prime_family,107*163*193*257*12893*89657,False,False,107,9345794392520063,multi_prime_family,163,57336161917301,multi_prime_family,193,297078559157,multi_prime_family,,multi_prime_family,False
1000000000000000000,999999999999642731,11,999999999999642733,13,excluded,composite_obstruction,128,multi_prime_family,7*13*239*281*809*1063*190271,False,False,7,142857142857091819,multi_prime_family,13,10989010989007063,multi_prime_family,239,45979125477017,multi_prime_family,,multi_prime_family,False
1000000000000000000,999999999999641639,29,999999999999641641,1,excluded,composite_obstruction,240,multi_prime_family,7^4*11*13^2*761*2917*100927,False,False,7,142857142857091663,multi_prime_family,7,20408163265298809,multi_prime_family,7,2915451895042687,multi_prime_family,,multi_prime_family,False
1000000000000000000,999999999999640517,17,999999999999640519,19,excluded,composite_obstruction,96,multi_prime_family,11*19^2*157*1153*4547*305947,False,False,11,90909090909058229,multi_prime_family,19,4784688995213591,multi_prime_family,19,251825736590189,multi_prime_family,,multi_prime_family,False
1000000000000000000,999999999999634709,29,999999999999634711,1,excluded,composite_obstruction,128,multi_prime_family,7*11*29*43*179*37189*1564499,False,False,7,142857142857090673,multi_prime_family,11,12987012987008243,multi_prime_family,29,447828034034767,multi_prime_family,,multi_prime_family,False
1000000000000000000,999999999999634289,29,999999999999634291,1,excluded,composite_obstruction,48,multi_prime_family,7^2*23*37*250543*95717663,False,False,7,142857142857090613,multi_prime_family,7,20408163265298659,multi_prime_family,23,887311446317333,multi_prime_family,,multi_prime_family,False
1000000000000000000,999999999999632231,11,999999999999632233,13,excluded,composite_obstruction,48,multi_prime_family,7^2*631*3917*17389*474839,False,False,7,142857142857090319,multi_prime_family,7,20408163265298617,multi_prime_family,631,32342572528207,multi_prime_family,,multi_prime_family,False
1000000000000000000,999999999999628241,11,999999999999628243,13,excluded,composite_obstruction,48,multi_prime_family,7*11^2*1481*641549*1242601,False,False,7,142857142857089749,multi_prime_family,11,12987012987008159,multi_prime_family,11,1180637544273469,multi_prime_family,,multi_prime_family,False
1000000000000000000,999999999999627251,11,999999999999627253,13,excluded,composite_obstruction,64,multi_prime_family,11*23*41*103*720971*1298197,False,False,11,90909090909057023,multi_prime_family,23,3952569169959001,multi_prime_family,41,96404126096561,multi_prime_family,,multi_prime_family,False
1000000000000000000,999999999999623411,11,999999999999623413,13,excluded,composite_obstruction,48,multi_prime_family,7^2*37*38447*56569*253607,False,False,7,142857142857089059,multi_prime_family,7,20408163265298437,multi_prime_family,37,551571980143201,multi_prime_family,,multi_prime_family,False
1000000000000000000,999999999999614381,11,999999999999614383,13,excluded,composite_obstruction,256,multi_prime_family,7*11*31*53*101*773*1279*79159,False,False,7,142857142857087769,multi_prime_family,11,12987012987007979,multi_prime_family,31,418935902806709,multi_prime_family,,multi_prime_family,False
1000000000000000000,999999999999613037,17,999999999999613039,19,excluded,composite_obstruction,128,multi_prime_family,7*23*43*103*2467*18919*30047,False,False,7,142857142857087577,multi_prime_family,23,6211180124221199,multi_prime_family,43,144446049400493,multi_prime_family,,multi_prime_family,False
1000000000000000000,999999999999607619,29,999999999999607621,1,excluded,composite_obstruction,128,multi_prime_family,7*43*79*163*331*3253*239611,False,False,7,142857142857086803,multi_prime_family,43,3322259136211321,multi_prime_family,79,42053913116599,multi_prime_family,,multi_prime_family,False
1000000000000000000,999999999999602897,17,999999999999602899,19,excluded,composite_obstruction,128,multi_prime_family,11*17*19*41*83*4057*20386273,False,False,11,90909090909054809,multi_prime_family,17,5347593582885577,multi_prime_family,19,281452293836083,multi_prime_family,,multi_prime_family,False
1000000000000000000,999999999999602411,11,999999999999602413,13,excluded,composite_obstruction,64,multi_prime_family,7*23*109*1741*3163*10347839,False,False,7,142857142857086059,multi_prime_family,23,6211180124221133,multi_prime_family,109,56983303891937,multi_prime_family,,multi_prime_family,False
1000000000000000000,999999999999599909,29,999999999999599911,1,excluded,composite_obstruction,48,multi_prime_family,13*29^2*83*42967*25647647,False,False,13,76923076923046147,multi_prime_family,29,2652519893898143,multi_prime_family,29,91466203237867,multi_prime_family,,multi_prime_family,False
1000000000000000000,999999999999592079,29,999999999999592081,1,excluded,composite_obstruction,64,multi_prime_family,7*29*643*10859*16519*42709,False,False,7,142857142857084583,multi_prime_family,29,4926108374382227,multi_prime_family,643,7661132775089,multi_prime_family,,multi_prime_family,False
1000000000000000000,999999999999590819,29,999999999999590821,1,excluded,composite_obstruction,64,multi_prime_family,7*11*23*229*32647*75527077,False,False,7,142857142857084403,multi_prime_family,11,12987012987007673,multi_prime_family,23,564652738565551,multi_prime_family,,multi_prime_family,False
1000000000000000000,999999999999587507,17,999999999999587509,19,excluded,composite_obstruction,64,multi_prime_family,13*19*23*151*26687*43681597,False,False,13,76923076923045193,multi_prime_family,19,4048582995949747,multi_prime_family,23,176025347649989,multi_prime_family,,multi_prime_family,False
1000000000000000000,999999999999586367,17,999999999999586369,19,excluded,composite_obstruction,72,multi_prime_family,7^2*19^2*139*3769*107908531,False,False,7,142857142857083767,multi_prime_family,7,20408163265297681,multi_prime_family,19,1074113856068299,multi_prime_family,,multi_prime_family,False
1000000000000000000,999999999999586337,17,999999999999586339,19,excluded,composite_obstruction,64,multi_prime_family,13*29*37*4751*6247*2415463,False,False,13,76923076923045103,multi_prime_family,29,2652519893898107,multi_prime_family,37,71689726862111,multi_prime_family,,multi_prime_family,False
1000000000000000000,999999999999583217,17,999999999999583219,19,excluded,composite_obstruction,64,multi_prime_family,7*13*41*53*233*21704158901,False,False,7,142857142857083317,multi_prime_family,13,10989010989006409,multi_prime_family,41,268024658268449,multi_prime_family,,multi_prime_family,False
1000000000000000000,999999999999583031,11,999999999999583033,13,excluded,composite_obstruction,64,multi_prime_family,11*29*139*1847*21107*578497,False,False,11,90909090909053003,multi_prime_family,29,3134796238243207,multi_prime_family,139,22552490922613,multi_prime_family,,multi_prime_family,False
1000000000000000000,999999999999580529,29,999999999999580531,1,excluded,composite_obstruction,64,multi_prime_family,7*31*43*139*997*773324647,False,False,7,142857142857082933,multi_prime_family,31,4608294930873643,multi_prime_family,43,107169649555201,multi_prime_family,,multi_prime_family,False
1000000000000000000,999999999999580487,17,999999999999580489,19,excluded,composite_obstruction,96,multi_prime_family,7^2*13*59*83*467657*685493,False,False,7,142857142857082927,multi_prime_family,7,20408163265297561,multi_prime_family,13,1569858712715197,multi_prime_family,,multi_prime_family,False
1000000000000000000,999999999999579599,29,999999999999579601,1,excluded,composite_obstruction,96,multi_prime_family,11^2*31*547*2447*6959*28621,False,False,11,90909090909052691,multi_prime_family,11,8264462809913881,multi_prime_family,31,266595574513351,multi_prime_family,,multi_prime_family,False
1000000000000000000,999999999999573431,11,999999999999573433,13,excluded,composite_obstruction,48,multi_prime_family,7^2*23*233*859*4433298757,False,False,7,142857142857081919,multi_prime_family,7,20408163265297417,multi_prime_family,23,887311446317279,multi_prime_family,,multi_prime_family,False
1000000000000000000,999999999999572591,11,999999999999572593,13,excluded,composite_obstruction,64,multi_prime_family,7*29*61*67*604441*1994093,False,False,7,142857142857081799,multi_prime_family,29,4926108374382131,multi_prime_family,61,80755874989871,multi_prime_family,,multi_prime_family,False
1000000000000000000,999999999999571499,29,999999999999571501,1,excluded,composite_obstruction,128,multi_prime_family,7*23*43*131*137*6977*1153573,False,False,7,142857142857081643,multi_prime_family,23,6211180124220941,multi_prime_family,43,144446049400487,multi_prime_family,,multi_prime_family,False
1000000000000000000,999999999999569567,17,999999999999569569,19,excluded,composite_obstruction,128,multi_prime_family,7*11*13*23*829*77351*677357,False,False,7,142857142857081367,multi_prime_family,11,12987012987007397,multi_prime_family,13,999000999000569,multi_prime_family,,multi_prime_family,False
1000000000000000000,999999999999567461,11,999999999999567463,13,excluded,composite_obstruction,64,multi_prime_family,13*229*359*2393*10141*38557,False,False,13,76923076923043651,multi_prime_family,229,335908632851719,multi_prime_family,359,935678643041,multi_prime_family,,multi_prime_family,False
1000000000000000000,999999999999562547,17,999999999999562549,19,excluded,composite_obstruction,48,multi_prime_family,13^2*53*557*45131*4441271,False,False,13,76923076923043273,multi_prime_family,13,5917159763311021,multi_prime_family,53,111644523836057,multi_prime_family,,multi_prime_family,False
1000000000000000000,999999999999560789,29,999999999999560791,1,excluded,composite_obstruction,48,multi_prime_family,7^2*11*113*421*38998750753,False,False,7,142857142857080113,multi_prime_family,7,20408163265297159,multi_prime_family,11,1855287569572469,multi_prime_family,,multi_prime_family,False
1000000000000000000,999999999999559697,17,999999999999559699,19,excluded,composite_obstruction,64,multi_prime_family,7*31*37*163*269*2840525273,False,False,7,142857142857079957,multi_prime_family,31,4608294930873547,multi_prime_family,37,124548511645231,multi_prime_family,,multi_prime_family,False
